"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","RT @marcellalaluna: Look at the line to march...it's lit Ì†ΩÌ¥• #womensmarch #WomensMarch2018 #SaturdayMorning https://t.co/gmBntD1oYj",FALSE,0,NA,2018-01-20 21:35:33,FALSE,NA,"954829777214488576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MitchellReardon",535,TRUE,FALSE,NA,NA
"78","RT @USseriously: Great turnout for the Central PA Women‚Äôs March at State College, Pennsylvania. #WomensMarch2018 #WomensMarch #GrabEmByTheM‚Ä¶",FALSE,0,NA,2018-01-20 21:35:26,FALSE,NA,"954829749272145921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoLulkowski",225,TRUE,FALSE,NA,NA
"79","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829744213839878",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","nochance56",358,TRUE,FALSE,NA,NA
"80","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829742456193024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmfcounseling22",358,TRUE,FALSE,NA,NA
"81","Love these signs at the #WomensMarch in #Omaha today. #WomensMarch2018 #WomensMarchOMA #inspired https://t.co/lyFOP4tzIa",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829741311307778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the_Tak_",0,FALSE,FALSE,NA,NA
"82","RT @PoliticalShort: #WomensMarch2018, remember who they are ‚Äúmarching‚Äù for as the #WomensMarch celebrates those like cop killing terrorist‚Ä¶",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829739012907008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyuwoman",802,TRUE,FALSE,NA,NA
"83","RT @WeinbergLindsay: We got some Harry Potter fans out here @EmmaWatson #WomensMarch2018 #WomensMarchLA #WomensMarch https://t.co/qfXn9TuXpY",FALSE,0,NA,2018-01-20 21:35:20,FALSE,NA,"954829723938455552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmWatsonPT",13,TRUE,FALSE,NA,NA
"84","RT @brentdawes: Women‚Äôs March outside #Trump #tower in #Vancouver right now. #TrumpTower #WomensMarch2018 #WomensMarch Ì†ΩÌ≥∏ @Koomsby https://t‚Ä¶",FALSE,0,NA,2018-01-20 21:35:13,FALSE,NA,"954829694330966019",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","your_neighbors",72,TRUE,FALSE,NA,NA
"85","BEST SIGN from #WomensMarch2018 Ì†ΩÌ±èÌ†ΩÌ∏Ç
#DonaldTrump

#Trump #TrumpShutdown #shutdown2018 #SchumerShutdown #Schumer‚Ä¶ https://t.co/CSIiP8CaFh",FALSE,0,NA,2018-01-20 21:35:12,TRUE,NA,"954829689729835020",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1alexcam",0,FALSE,FALSE,NA,NA
"86","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:02,FALSE,NA,"954829646427652096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gift2USA",358,TRUE,FALSE,NA,NA
"87","RT @AlterNet: #WomensMarch2018 draws huge #AntiTrump crowds as the government shuts down. #governmentshutdown2018 #womensmarch #secondwomen‚Ä¶",FALSE,0,NA,2018-01-20 21:34:58,FALSE,NA,"954829631412039680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlobalNewsTH",11,TRUE,FALSE,NA,NA
"88","RT @SEIU105: Stronger Together. #WomensMarch2018 #womensmarch #trumpshutdown #protecttps #savechip #dreamactnow #livingwage #copolitics #co‚Ä¶",FALSE,0,NA,2018-01-20 21:34:53,FALSE,NA,"954829610738315264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ProgressNowCO",1,TRUE,FALSE,NA,NA
"89","RT @clumsytraveler: GRAB THEM BY THE BALLOT BOX! 

(Thanks @pepperjelly) 

#womensmarch #womensmarchla #womensmarch2018 #PowerToThePolls #T‚Ä¶",FALSE,0,NA,2018-01-20 21:34:51,FALSE,NA,"954829602416943104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuRelle7807",2,TRUE,FALSE,NA,NA
"90","RT @TopRopeTravis: The future is now! 

#WomensMarch2018 #WomensMarch https://t.co/twbIIMDhK5",FALSE,0,NA,2018-01-20 21:34:48,FALSE,NA,"954829587741138947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weIshwitchh",16,TRUE,FALSE,NA,NA
"91","RT @Official_BLM: This is AMAZING !

#WomensMarchDC #WomensMarch2018 #WomensMarch #BlackLivesMatter #BlackWomen #Resist #TheResistance #Res‚Ä¶",FALSE,0,NA,2018-01-20 21:34:43,FALSE,NA,"954829567222480897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swmstn2",33,TRUE,FALSE,NA,NA
"92","RT @kgbaker: #WomensMarch2018 #womensmarch #PowerToThePolls #TrumpShutdown #Kentucky #HearOurVote @AlisonForKY @atticascott

Lexington Kent‚Ä¶",FALSE,0,NA,2018-01-20 21:34:41,FALSE,NA,"954829559672791041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Taylorcoots",29,TRUE,FALSE,NA,NA
"93","Are women trying to be equal or better? #womensmarch #WomensMarch2018 nyc https://t.co/JVM0BxWHfc",FALSE,0,NA,2018-01-20 21:34:35,FALSE,NA,"954829534016176128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NobleWhisperer",0,FALSE,FALSE,NA,NA
"94","RT @XIBash: If you underestimate the power of women, it‚Äôs time to think again. #WomensMarch #WomensMarch2018",FALSE,0,NA,2018-01-20 21:34:33,FALSE,NA,"954829525568847872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyaMagdyRR",7,TRUE,FALSE,NA,NA
"95","RT @randomgirlx107: #WomensMarch2018 #WomensMarchDC #WomensMarch #AntiAbortion #SaturdayMorning #SaturdayMotivation #FollowBackResistance #‚Ä¶",FALSE,0,NA,2018-01-20 21:34:31,FALSE,NA,"954829519030022144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kirp24",25,TRUE,FALSE,NA,NA
"96","RT @ShyChemist: Photoset #7 from the Kamloops, Canada, @WomensMarchCDA. Photos by Tynan Phillips. #WomensMarch2018 #Kamloops #womensmarch #‚Ä¶",FALSE,0,NA,2018-01-20 21:34:31,FALSE,NA,"954829518107127811",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","allthecdnpoli",1,TRUE,FALSE,NA,NA
"97","Lest we not forget... #WomensMarch2018 #WomensMarch https://t.co/eSOsj7LHYr",FALSE,0,NA,2018-01-20 21:34:29,FALSE,NA,"954829510477717504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelloTish",0,FALSE,FALSE,NA,NA
"98","RT @PoliticalShort: #WomensMarch2018, remember who they are ‚Äúmarching‚Äù for as the #WomensMarch celebrates those like cop killing terrorist‚Ä¶",FALSE,0,NA,2018-01-20 21:34:29,FALSE,NA,"954829510100377601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StoicStrength82",802,TRUE,FALSE,NA,NA
"99","RT @MikeHudema: The government may be shut down but the people are moving!

#WomensMarch2018 #WomensMarch #TimesUp https://t.co/912dmkyOCA",FALSE,0,NA,2018-01-20 21:34:29,FALSE,NA,"954829509106155521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acdcjoanie",234,TRUE,FALSE,NA,NA
"100","RT @XIBash: If you underestimate the power of women, it‚Äôs time to think again. #WomensMarch #WomensMarch2018",FALSE,0,NA,2018-01-20 21:34:23,FALSE,NA,"954829483843911680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thekingbash",7,TRUE,FALSE,NA,NA
"101","Omaha! This is a *huge* open space and it's full of people.  #powertothepolls #womensmarch2018 #womensmarch‚Ä¶ https://t.co/3mR3RQaFfD",FALSE,0,NA,2018-01-20 21:35:34,TRUE,NA,"954829782293843968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwingLeftMW",0,FALSE,FALSE,NA,NA
"102","RT @marcellalaluna: Look at the line to march...it's lit Ì†ΩÌ¥• #womensmarch #WomensMarch2018 #SaturdayMorning https://t.co/gmBntD1oYj",FALSE,0,NA,2018-01-20 21:35:33,FALSE,NA,"954829777214488576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MitchellReardon",535,TRUE,FALSE,NA,NA
"103","RT @USseriously: Great turnout for the Central PA Women‚Äôs March at State College, Pennsylvania. #WomensMarch2018 #WomensMarch #GrabEmByTheM‚Ä¶",FALSE,0,NA,2018-01-20 21:35:26,FALSE,NA,"954829749272145921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoLulkowski",225,TRUE,FALSE,NA,NA
"104","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829744213839878",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","nochance56",358,TRUE,FALSE,NA,NA
"105","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829742456193024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmfcounseling22",358,TRUE,FALSE,NA,NA
"106","Love these signs at the #WomensMarch in #Omaha today. #WomensMarch2018 #WomensMarchOMA #inspired https://t.co/lyFOP4tzIa",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829741311307778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the_Tak_",0,FALSE,FALSE,NA,NA
"107","RT @PoliticalShort: #WomensMarch2018, remember who they are ‚Äúmarching‚Äù for as the #WomensMarch celebrates those like cop killing terrorist‚Ä¶",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829739012907008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyuwoman",802,TRUE,FALSE,NA,NA
"108","RT @WeinbergLindsay: We got some Harry Potter fans out here @EmmaWatson #WomensMarch2018 #WomensMarchLA #WomensMarch https://t.co/qfXn9TuXpY",FALSE,0,NA,2018-01-20 21:35:20,FALSE,NA,"954829723938455552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmWatsonPT",13,TRUE,FALSE,NA,NA
"109","RT @brentdawes: Women‚Äôs March outside #Trump #tower in #Vancouver right now. #TrumpTower #WomensMarch2018 #WomensMarch Ì†ΩÌ≥∏ @Koomsby https://t‚Ä¶",FALSE,0,NA,2018-01-20 21:35:13,FALSE,NA,"954829694330966019",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","your_neighbors",72,TRUE,FALSE,NA,NA
"110","BEST SIGN from #WomensMarch2018 Ì†ΩÌ±èÌ†ΩÌ∏Ç
#DonaldTrump

#Trump #TrumpShutdown #shutdown2018 #SchumerShutdown #Schumer‚Ä¶ https://t.co/CSIiP8CaFh",FALSE,0,NA,2018-01-20 21:35:12,TRUE,NA,"954829689729835020",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1alexcam",0,FALSE,FALSE,NA,NA
"111","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:02,FALSE,NA,"954829646427652096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gift2USA",358,TRUE,FALSE,NA,NA
"112","RT @AlterNet: #WomensMarch2018 draws huge #AntiTrump crowds as the government shuts down. #governmentshutdown2018 #womensmarch #secondwomen‚Ä¶",FALSE,0,NA,2018-01-20 21:34:58,FALSE,NA,"954829631412039680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlobalNewsTH",11,TRUE,FALSE,NA,NA
"113","RT @SEIU105: Stronger Together. #WomensMarch2018 #womensmarch #trumpshutdown #protecttps #savechip #dreamactnow #livingwage #copolitics #co‚Ä¶",FALSE,0,NA,2018-01-20 21:34:53,FALSE,NA,"954829610738315264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ProgressNowCO",1,TRUE,FALSE,NA,NA
"114","RT @clumsytraveler: GRAB THEM BY THE BALLOT BOX! 

(Thanks @pepperjelly) 

#womensmarch #womensmarchla #womensmarch2018 #PowerToThePolls #T‚Ä¶",FALSE,0,NA,2018-01-20 21:34:51,FALSE,NA,"954829602416943104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuRelle7807",2,TRUE,FALSE,NA,NA
"115","RT @TopRopeTravis: The future is now! 

#WomensMarch2018 #WomensMarch https://t.co/twbIIMDhK5",FALSE,0,NA,2018-01-20 21:34:48,FALSE,NA,"954829587741138947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weIshwitchh",16,TRUE,FALSE,NA,NA
"116","RT @Official_BLM: This is AMAZING !

#WomensMarchDC #WomensMarch2018 #WomensMarch #BlackLivesMatter #BlackWomen #Resist #TheResistance #Res‚Ä¶",FALSE,0,NA,2018-01-20 21:34:43,FALSE,NA,"954829567222480897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swmstn2",33,TRUE,FALSE,NA,NA
"117","RT @kgbaker: #WomensMarch2018 #womensmarch #PowerToThePolls #TrumpShutdown #Kentucky #HearOurVote @AlisonForKY @atticascott

Lexington Kent‚Ä¶",FALSE,0,NA,2018-01-20 21:34:41,FALSE,NA,"954829559672791041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Taylorcoots",29,TRUE,FALSE,NA,NA
"118","Are women trying to be equal or better? #womensmarch #WomensMarch2018 nyc https://t.co/JVM0BxWHfc",FALSE,0,NA,2018-01-20 21:34:35,FALSE,NA,"954829534016176128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NobleWhisperer",0,FALSE,FALSE,NA,NA
"119","RT @XIBash: If you underestimate the power of women, it‚Äôs time to think again. #WomensMarch #WomensMarch2018",FALSE,0,NA,2018-01-20 21:34:33,FALSE,NA,"954829525568847872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyaMagdyRR",7,TRUE,FALSE,NA,NA
"120","RT @randomgirlx107: #WomensMarch2018 #WomensMarchDC #WomensMarch #AntiAbortion #SaturdayMorning #SaturdayMotivation #FollowBackResistance #‚Ä¶",FALSE,0,NA,2018-01-20 21:34:31,FALSE,NA,"954829519030022144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kirp24",25,TRUE,FALSE,NA,NA
"121","RT @ShyChemist: Photoset #7 from the Kamloops, Canada, @WomensMarchCDA. Photos by Tynan Phillips. #WomensMarch2018 #Kamloops #womensmarch #‚Ä¶",FALSE,0,NA,2018-01-20 21:34:31,FALSE,NA,"954829518107127811",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","allthecdnpoli",1,TRUE,FALSE,NA,NA
"122","Lest we not forget... #WomensMarch2018 #WomensMarch https://t.co/eSOsj7LHYr",FALSE,0,NA,2018-01-20 21:34:29,FALSE,NA,"954829510477717504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelloTish",0,FALSE,FALSE,NA,NA
"123","RT @PoliticalShort: #WomensMarch2018, remember who they are ‚Äúmarching‚Äù for as the #WomensMarch celebrates those like cop killing terrorist‚Ä¶",FALSE,0,NA,2018-01-20 21:34:29,FALSE,NA,"954829510100377601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StoicStrength82",802,TRUE,FALSE,NA,NA
"124","RT @MikeHudema: The government may be shut down but the people are moving!

#WomensMarch2018 #WomensMarch #TimesUp https://t.co/912dmkyOCA",FALSE,0,NA,2018-01-20 21:34:29,FALSE,NA,"954829509106155521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acdcjoanie",234,TRUE,FALSE,NA,NA
"125","RT @XIBash: If you underestimate the power of women, it‚Äôs time to think again. #WomensMarch #WomensMarch2018",FALSE,0,NA,2018-01-20 21:34:23,FALSE,NA,"954829483843911680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thekingbash",7,TRUE,FALSE,NA,NA
"126","Omaha! This is a *huge* open space and it's full of people.  #powertothepolls #womensmarch2018 #womensmarch‚Ä¶ https://t.co/3mR3RQaFfD",FALSE,0,NA,2018-01-20 21:35:34,TRUE,NA,"954829782293843968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwingLeftMW",0,FALSE,FALSE,NA,NA
"127","RT @marcellalaluna: Look at the line to march...it's lit Ì†ΩÌ¥• #womensmarch #WomensMarch2018 #SaturdayMorning https://t.co/gmBntD1oYj",FALSE,0,NA,2018-01-20 21:35:33,FALSE,NA,"954829777214488576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MitchellReardon",535,TRUE,FALSE,NA,NA
"128","RT @USseriously: Great turnout for the Central PA Women‚Äôs March at State College, Pennsylvania. #WomensMarch2018 #WomensMarch #GrabEmByTheM‚Ä¶",FALSE,0,NA,2018-01-20 21:35:26,FALSE,NA,"954829749272145921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoLulkowski",225,TRUE,FALSE,NA,NA
"129","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829744213839878",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","nochance56",358,TRUE,FALSE,NA,NA
"130","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829742456193024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmfcounseling22",358,TRUE,FALSE,NA,NA
"131","Love these signs at the #WomensMarch in #Omaha today. #WomensMarch2018 #WomensMarchOMA #inspired https://t.co/lyFOP4tzIa",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829741311307778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the_Tak_",0,FALSE,FALSE,NA,NA
"132","RT @PoliticalShort: #WomensMarch2018, remember who they are ‚Äúmarching‚Äù for as the #WomensMarch celebrates those like cop killing terrorist‚Ä¶",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829739012907008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyuwoman",802,TRUE,FALSE,NA,NA
"133","RT @WeinbergLindsay: We got some Harry Potter fans out here @EmmaWatson #WomensMarch2018 #WomensMarchLA #WomensMarch https://t.co/qfXn9TuXpY",FALSE,0,NA,2018-01-20 21:35:20,FALSE,NA,"954829723938455552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmWatsonPT",13,TRUE,FALSE,NA,NA
"134","RT @brentdawes: Women‚Äôs March outside #Trump #tower in #Vancouver right now. #TrumpTower #WomensMarch2018 #WomensMarch Ì†ΩÌ≥∏ @Koomsby https://t‚Ä¶",FALSE,0,NA,2018-01-20 21:35:13,FALSE,NA,"954829694330966019",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","your_neighbors",72,TRUE,FALSE,NA,NA
"135","BEST SIGN from #WomensMarch2018 Ì†ΩÌ±èÌ†ΩÌ∏Ç
#DonaldTrump

#Trump #TrumpShutdown #shutdown2018 #SchumerShutdown #Schumer‚Ä¶ https://t.co/CSIiP8CaFh",FALSE,0,NA,2018-01-20 21:35:12,TRUE,NA,"954829689729835020",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1alexcam",0,FALSE,FALSE,NA,NA
"136","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:02,FALSE,NA,"954829646427652096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gift2USA",358,TRUE,FALSE,NA,NA
"137","RT @AlterNet: #WomensMarch2018 draws huge #AntiTrump crowds as the government shuts down. #governmentshutdown2018 #womensmarch #secondwomen‚Ä¶",FALSE,0,NA,2018-01-20 21:34:58,FALSE,NA,"954829631412039680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlobalNewsTH",11,TRUE,FALSE,NA,NA
"138","RT @SEIU105: Stronger Together. #WomensMarch2018 #womensmarch #trumpshutdown #protecttps #savechip #dreamactnow #livingwage #copolitics #co‚Ä¶",FALSE,0,NA,2018-01-20 21:34:53,FALSE,NA,"954829610738315264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ProgressNowCO",1,TRUE,FALSE,NA,NA
"139","RT @clumsytraveler: GRAB THEM BY THE BALLOT BOX! 

(Thanks @pepperjelly) 

#womensmarch #womensmarchla #womensmarch2018 #PowerToThePolls #T‚Ä¶",FALSE,0,NA,2018-01-20 21:34:51,FALSE,NA,"954829602416943104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuRelle7807",2,TRUE,FALSE,NA,NA
